House_Age,METRO,REGION,BEDROOMS,ROOMS,PERSONS,Rent
64,Village,Western,3,7,2,12475.29763
59,Central City,Western,2,5,2,1361.350341
29,Central City,Northern,4,7,3,6964.61055
9,Village,Estern,4,8,-6,6487.986403
71,Village,Northern,2,6,2,5703.877558
32,Town,Western,2,4,5,4501.651364
81,Others,Western,3,5,2,4536.751705
50,Village,Northern,2,5,1,1862.700682
70,Village,Northern,3,5,1,4231.751705
49,Village,Northern,2,5,2,2972.700682
55,Central City,Northern,3,8,1,2513.375853
32,Central City,Northern,3,7,4,5484.768713
43,Central City,Northern,2,7,2,9021.204093
34,Village,Estern,4,7,5,4554.568031
35,Central City,Northern,3,6,3,12931.13097
58,Village,Southern,4,8,2,15182.42349
75,Village,Southern,4,8,1,21132.53574
68,Central City,Estern,1,4,1,5833.93538
63,Village,Southern,3,6,2,5497.943883
42,Central City,Southern,4,7,3,10573.2296
64,Village,Estern,3,7,1,15065.34015
40,Village,Estern,4,10,4,28434.88949
60,Village,Northern,3,6,3,6064.136062
49,Village,Northern,5,9,5,7521.477899
45,Central City,Western,4,7,2,3926.234698
69,Village,Estern,2,7,2,5755.127558
70,Village,Estern,2,4,1,3981.909868
51,Village,Southern,2,4,2,5058.102046
61,Town,Southern,3,7,1,3854.151364
28,Village,Estern,3,6,2,6355.802728
66,Village,Estern,3,6,2,9836.879263
62,Village,Estern,2,5,1,8729.695589
49,Village,Estern,4,7,2,10195.88777
60,Village,Estern,3,6,4,7347.986403
23,Central City,Northern,3,6,2,3817.959186
69,Central City,Western,3,6,1,13244.09015
33,Central City,Western,2,5,2,3437.068031
65,Central City,Western,2,5,1,6538.977899
35,Village,Estern,3,6,4,7046.43538
43,Central City,Estern,4,7,5,7794.178581
32,Village,Western,2,5,3,2653.375853
52,Others,Western,2,4,2,4731.076535
72,Central City,Southern,3,6,2,42323.6055
57,Village,Western,4,7,4,4033.159868
44,Village,Western,2,6,3,5258.576535
59,Central City,Southern,5,9,6,10788.92008
61,Central City,Western,4,8,1,2161.350341
38,Village,Southern,3,6,4,6144.136062
66,Village,Southern,3,7,4,8597.770418
49,Central City,Northern,3,5,1,3567.901364
52,Central City,Southern,4,6,2,4035.243201
79,Central City,Southern,4,8,2,16880.84186
42,Central City,Southern,3,7,3,12408.27212
45,Village,Western,3,5,3,4236.493201
53,Village,Western,4,7,4,14282.00682
39,Town,Southern,4,6,4,20783.84356
46,Central City,Northern,3,8,3,7862.670077
29,Central City,Northern,4,8,4,9895.571441
62,Others,Southern,4,6,2,8964.379263
67,Village,Western,3,7,1,6406.636062
85,Village,Southern,2,4,2,10606.50512
51,Central City,Southern,3,5,5,8461.420077
42,Village,Southern,3,6,6,3175.401364
36,Village,Southern,3,6,4,8432.195589
25,Others,Southern,3,5,2,4973.260209
49,Others,Southern,2,6,2,4722.943883
77,Others,Southern,4,7,1,10338.43029
9,Village,Northern,3,7,-6,4925.702387
60,Village,Northern,2,4,1,1657.700682
35,Central City,Western,2,6,2,4455.085039
80,Central City,Northern,4,7,1,3273.059527
59,Village,Estern,2,5,2,9162.986403
47,Village,Northern,4,7,4,30659.93201
42,Village,Northern,3,6,4,5196.43538
46,Central City,Western,3,6,4,3129.151364
74,Town,Western,3,7,2,5331.119054
57,Central City,Northern,2,6,2,6863.460891
48,Village,Western,4,7,4,4596.593542
42,Central City,Western,3,6,2,3669.151364
31,Village,Southern,2,5,2,10410.41328
30,Village,Southern,3,6,2,18324.63438
68,Village,Southern,3,6,2,19948.16839
53,Town,Southern,3,6,1,38874.77046
52,Village,Western,3,7,4,3940.243201
60,Village,Northern,4,8,3,26192.76364
72,Village,Estern,3,8,2,12734.30614
40,Village,Estern,3,6,2,2644.051023
62,Village,Estern,5,10,2,8443.102046
36,Central City,Northern,4,7,4,5342.943883
56,Central City,Northern,3,8,2,26639.80446
51,Village,Estern,5,8,3,81040.9763
89,Central City,Estern,2,5,3,16920.42519
41,Village,Estern,3,7,4,15452.52383
60,Central City,Northern,1,3,2,3307.068031
38,Village,Estern,3,7,2,8703.028922
73,Village,Southern,3,7,1,10031.08845
47,Village,Southern,3,6,2,7500.586744
58,Village,Northern,4,8,2,5044.926876
50,Town,Western,2,4,4,4583.260209
56,Central City,Southern,3,7,1,6407.627558
57,Central City,Southern,3,8,2,8838.862255
52,Town,Southern,3,6,3,7483.503411
76,Village,Northern,3,7,1,5651.693883
42,Village,Western,3,8,3,8119.595248
28,Village,Western,3,6,3,6260.227899
48,Village,Southern,3,6,2,5846.535721
50,Central City,Southern,1,4,1,4643.777217
69,Central City,Western,3,6,2,2488.375853
52,Village,Southern,5,9,5,39377.68713
37,Village,Southern,4,7,4,23093.88608
54,Central City,Western,3,7,1,2824.683674
55,Central City,Western,4,7,4,3152.700682
49,Central City,Southern,3,6,2,10753.58845
52,Central City,Southern,2,4,1,4009.093542
53,Town,Southern,5,7,4,17099.54934
56,Village,Western,5,13,4,29479.38779
55,Central City,Western,4,9,7,15477.16498
41,Village,Western,3,7,1,5049.61055
60,Town,Estern,3,5,1,9177.037426
53,Village,Northern,3,5,2,3152.384356
37,Central City,Northern,3,7,5,5776.593542
62,Village,Southern,4,9,2,13218.15648
34,Village,Western,3,6,4,8847.870759
48,Village,Western,4,7,4,9954.062937
31,Village,Western,4,8,3,9355.629263
66,Village,Southern,4,7,1,12528.63097
61,Village,Southern,4,13,2,29888.26535
52,Village,Northern,4,7,3,2681.709186
48,Central City,Estern,3,7,4,4644.251705
59,Central City,Northern,3,6,2,7490.32824
60,Village,Northern,4,9,4,5613.518713
66,Village,Southern,3,9,2,24838.45411
84,Village,Southern,4,7,1,33294.18372
93,Village,Western,2,5,2,2540.042519
89,Village,Estern,2,7,2,13791.13097
32,Central City,Northern,3,7,4,8650.170077
53,Central City,Northern,3,8,2,11610.25512
42,Village,Southern,3,6,4,17349.17519
52,Town,Southern,5,10,5,4315.918372
36,Central City,Estern,0,2,1,4072.585039
66,Central City,Estern,3,6,3,13922.00682
9,Central City,Western,2,5,-6,2514.884356
63,Village,Estern,4,8,3,8699.278922
70,Village,Estern,3,6,2,8064.911573
33,Village,Estern,4,8,2,3229.409868
59,Central City,Northern,3,7,2,4940.085039
61,Central City,Estern,3,6,2,81474.7263
75,Village,Estern,4,7,3,9565.212596
50,Others,Western,4,7,5,3554.209186
68,Town,Western,3,8,2,5172.527217
33,Village,Western,2,5,1,3746.076535
31,Village,Western,3,5,2,5163.102046
85,Central City,Northern,3,6,1,4431.852046
66,Central City,Northern,4,10,1,8645.486403
32,Others,Western,2,5,4,2489.784015
34,Village,Western,3,8,4,5907.943883
67,Others,Northern,2,4,1,1159.008504
72,Others,Northern,3,7,2,3880.459186
36,Central City,Western,3,6,5,2724.525512
63,Others,Southern,3,6,2,22375.59527
72,Village,Western,3,5,2,2013.591837
68,Others,Southern,3,6,1,6968.403069
61,Village,Western,3,5,2,2630.042519
44,Central City,Northern,3,5,3,11656.92178
64,Central City,Western,3,5,1,1916.034015
39,Village,Northern,3,5,4,5753.102046
77,Village,Western,3,6,1,3463.159868
85,Central City,Western,3,7,1,3631.076535
65,Village,Southern,4,7,3,9230.054434
33,Central City,Western,3,10,2,4118.418372
59,Central City,Estern,2,5,2,11446.92178
59,Central City,Estern,3,8,2,5486.335039
82,Others,Southern,4,8,4,5976.794225
81,Others,Southern,3,5,2,7323.086744
31,Others,Estern,4,7,4,2413.117349
40,Others,Estern,3,7,5,3270.875853
86,Village,Estern,2,5,1,8896.879263
48,Others,Estern,4,8,2,7275.960891
66,Central City,Northern,2,4,1,4084.151364
51,Village,Northern,4,8,3,10559.32144
46,Village,Estern,3,7,3,5529.768713
47,Village,Estern,3,5,3,4560.343542
37,Central City,Western,4,9,5,7244.811232
31,Central City,Western,4,7,7,4201.076535
58,Central City,Western,2,5,2,3960.918372
84,Central City,Western,3,5,1,3891.751705
44,Village,Estern,3,6,4,9061.261914
93,Central City,Western,3,5,1,4171.335039
49,Village,Estern,3,6,2,9049.379263
61,Central City,Estern,3,5,7,11191.24661
43,Central City,Western,3,6,4,3692.226194
31,Village,Western,4,8,3,34411.26705
41,Village,Western,3,5,3,4108.576535
57,Village,Southern,4,7,2,7714.336744
58,Central City,Northern,3,5,2,2965.875853
51,Others,Western,2,6,2,4127.743201
53,Central City,Western,3,6,3,5600.085039
43,Others,Western,3,6,3,3533.059527
66,Village,Estern,4,9,2,12087.9558
37,Village,Estern,3,7,3,12553.05614
65,Central City,Southern,3,5,1,7431.836744
63,Others,Western,3,7,1,6860.386062
38,Village,Northern,4,6,4,7331.836744
77,Village,Northern,3,6,1,4203.260209
63,Central City,Western,2,5,1,2506.450682
9,Village,Estern,4,9,-6,8454.379263
26,Others,Western,3,6,1,3271.292519
55,Village,Estern,2,5,3,5332.268713
77,Central City,Western,4,9,2,10198.90477
71,Central City,Southern,3,7,2,6944.294225
50,Town,Estern,4,7,5,26675.68031
76,Others,Western,2,4,2,5347.785721
9,Others,Western,3,5,-6,2815.559527
38,Others,Western,3,6,5,5666.43538
40,Village,Northern,4,8,4,9315.212596
57,Others,Western,3,7,2,4604.926876
72,Village,Northern,5,10,4,6012.627558
93,Village,Northern,4,8,2,8942.195589
54,Village,Western,3,7,4,4420.71769
30,Village,Western,2,4,2,5006.909868
52,Village,Western,3,6,1,4773.518713
66,Others,Northern,4,7,2,7013.460891
85,Central City,Northern,4,6,1,11303.58845
93,Village,Western,3,7,1,3529.826535
78,Central City,Estern,2,6,1,10871.08845
70,Others,Southern,4,6,1,4724.251705
64,Central City,Estern,3,6,1,3878.89286
83,Village,Estern,3,6,2,6274.193883
48,Central City,Northern,3,5,2,7284.494907
48,Others,Estern,3,6,2,3792.542519
50,Others,Estern,3,6,2,8179.853752
59,Central City,Western,2,5,1,5235.86055
62,Village,Western,2,6,1,3990.243201
47,Central City,Estern,3,6,3,16792.46601
54,Village,Southern,3,6,1,18337.96771
39,Central City,Southern,4,7,4,22894.76194
60,Village,Estern,3,8,2,80695.9763
52,Village,Estern,4,7,4,12787.43879
54,Central City,Western,3,5,2,4053.993201
63,Others,Northern,4,8,2,4772.585039
49,Others,Northern,4,8,3,9411.879263
62,Central City,Western,3,6,1,4885.085039
51,Central City,Western,3,8,1,5276.43538
41,Central City,Estern,5,9,7,15003.67349
69,Central City,Estern,4,7,1,3832.484698
41,Central City,Northern,4,9,4,10516.92178
56,Village,Northern,3,7,1,6679.811232
71,Others,Western,2,10,2,5562.268713
24,Village,Western,3,6,2,6560.069736
46,Central City,Western,2,5,2,3477.226194
32,Central City,Southern,2,4,3,1231.350341
42,Central City,Western,3,6,4,5820.285721
80,Others,Northern,3,7,1,2547.542519
74,Central City,Northern,5,9,1,10283.07144
65,Village,Western,3,5,1,11283.11396
48,Village,Western,2,5,4,5007.585039
68,Village,Western,3,6,2,5255.86055
85,Central City,Western,2,5,1,1860.775512
77,Central City,Western,3,7,2,3660.401364
9,Others,Western,3,6,-6,9035.154775
50,Central City,Western,4,6,3,1440.100341
69,Village,Estern,3,5,2,3251.234697
50,Central City,Northern,3,5,1,5479.452387
26,Central City,Western,2,5,2,4160.085039
35,Central City,Northern,2,5,1,1615.358845
52,Others,Western,4,8,3,8989.379263
68,Central City,Northern,4,8,1,5152.943883
56,Central City,Northern,4,9,3,26935.63779
54,Central City,Northern,3,7,4,4575.401364
47,Village,Estern,4,8,4,3163.375853
61,Village,Estern,5,13,2,17749.86567
62,Central City,Estern,1,4,2,19605.51023
27,Central City,Southern,3,7,1,6234.394566
67,Central City,Southern,5,8,2,9584.637767
78,Village,Southern,1,4,2,24857.72112
82,Central City,Estern,5,9,2,20503.84356
48,Others,Western,2,5,1,3242.226194
55,Village,Western,3,6,2,5044.193883
44,Village,Northern,3,5,1,3378.476194
85,Others,Southern,3,6,1,6806.736403
74,Others,Western,3,6,3,9226.879263
79,Central City,Western,3,6,2,7836.420077
81,Central City,Western,3,6,5,5356.751705
51,Village,Western,4,8,5,8551.103752
66,Village,Estern,3,6,2,9437.712596
34,Village,Estern,2,5,4,7888.503411
62,Village,Estern,3,6,2,19027.03404
54,Village,Estern,4,8,2,14039.4643
60,Village,Estern,4,8,1,11851.13097
51,Central City,Western,4,7,2,4498.89286
25,Central City,Northern,3,5,3,6165.960891
40,Village,Northern,3,5,3,3268.375853
57,Others,Western,4,8,4,5519.294225
86,Central City,Northern,3,5,3,6383.977899
71,Village,Western,3,6,2,6006.693883
40,Central City,Western,3,5,4,3877.068031
66,Central City,Southern,5,9,2,16457.72451
88,Village,Western,3,7,2,5479.294225
37,Village,Western,1,4,3,10396.40477
47,Village,Western,3,5,1,3671.909868
23,Village,Western,2,4,1,1829.942178
66,Village,Western,3,6,1,5028.102046
76,Village,Western,3,7,1,5153.001705
79,Village,Western,3,7,1,4976.593542
66,Others,Western,6,12,3,5925.443883
34,Village,Northern,3,6,2,3763.476194
66,Village,Northern,3,5,1,6062.010209
64,Central City,Estern,2,4,1,7186.836744
42,Central City,Northern,4,9,4,3954.051023
49,Others,Northern,3,6,3,4280.243201
72,Others,Western,3,7,2,7242.986403
44,Village,Southern,3,7,3,5579.768713
82,Village,Estern,2,6,1,11160.35546
54,Others,Western,4,8,2,5018.576535
93,Village,Western,3,6,1,4144.251705
88,Village,Northern,3,7,1,6019.552728
53,Village,Northern,4,8,4,6807.153069
30,Central City,Western,3,5,2,3244.726194
63,Village,Estern,3,6,1,5459.193883
78,Village,Estern,3,6,2,7524.336744
67,Village,Estern,3,7,1,3215.559527
54,Village,Estern,3,6,2,5847.369054
87,Village,Western,1,3,1,2190.042519
9,Central City,Western,2,4,-6,1434.942178
45,Others,Western,4,8,7,2709.209186
44,Others,Western,3,6,2,2578.375853
66,Central City,Northern,1,3,1,7247.627558
49,Central City,Southern,3,5,3,5964.452387
60,Village,Northern,3,6,2,3892.743201
38,Central City,Estern,3,6,5,6081.751705
51,Village,Southern,3,6,4,11614.57995
49,Village,Southern,3,5,3,6899.452387
71,Others,Southern,3,6,4,5579.768713
58,Others,Northern,3,6,2,3689.151364
66,Village,Northern,3,8,2,15427.00682
56,Central City,Western,2,5,1,3899.926876
79,Others,Estern,3,8,1,7898.819736
44,Village,Estern,4,8,4,29562.43201
56,Village,Estern,3,7,2,13865.49832
86,Village,Estern,3,5,3,12754.78063
49,Central City,Estern,3,7,2,6016.535721
76,Others,Western,2,6,1,4524.668372
54,Others,Southern,2,6,1,6978.244907
39,Others,Southern,3,6,4,7390.170077
86,Central City,Southern,3,5,2,6559.653069
79,Others,Western,2,5,2,9241.879263
70,Others,Western,2,8,3,4150.085039
57,Central City,Estern,3,6,1,6238.302728
80,Village,Estern,4,8,1,13929.92349
41,Village,Western,3,7,3,5385.443883
56,Village,Northern,3,6,1,10702.43879
53,Village,Southern,3,7,3,3170.401364
31,Central City,Western,2,5,3,3001.96769
54,Village,Northern,3,6,4,5473.102046
65,Village,Northern,4,7,2,10063.2296
53,Village,Southern,5,10,1,5621.277217
64,Village,Southern,5,8,2,8380.945589
51,Central City,Northern,4,9,3,4653.734698
75,Central City,Northern,3,6,1,10405.25512
56,Village,Northern,3,5,3,5046.277217
68,Central City,Northern,4,8,2,24852.26194
37,Village,Western,2,7,3,3480.818031
54,Central City,Western,2,4,1,2467.542519
82,Central City,Northern,3,7,1,10331.92178
55,Others,Western,3,6,1,4026.335039
43,Central City,Estern,3,5,5,9314.379263
28,Central City,Western,3,6,3,3126.234698
67,Central City,Western,3,5,2,3946.809527
44,Central City,Western,4,9,5,7918.144566
42,Central City,Western,2,5,3,3497.326535
66,Central City,Southern,2,4,1,5383.102046
44,Village,Northern,3,6,1,3990.918372
41,Village,Northern,3,6,6,3567.542519
65,Village,Northern,4,10,3,83660.9763
70,Village,Northern,3,5,2,6121.43538
60,Others,Northern,3,5,7,5087.484698
85,Village,Northern,2,5,3,4320.401364
32,Central City,Northern,2,4,1,3970.401364
35,Others,Northern,3,6,4,4778.102046
83,Others,Western,4,7,2,6279.552728
52,Village,Northern,3,7,2,5895.960891
52,Village,Western,3,6,1,6488.619054
55,Central City,Western,4,9,4,19984.15989
41,Central City,Western,5,9,4,15672.88267
9,Others,Western,3,6,-6,3534.984698
86,Village,Estern,3,6,2,4088.576535
50,Others,Western,3,6,5,1806.608845
71,Others,Western,1,4,1,1701.192178
62,Others,Western,4,6,5,3365.875853
39,Central City,Estern,4,6,3,17776.25853
52,Others,Northern,3,7,1,3923.576535
40,Central City,Western,3,8,1,5480.285721
28,Central City,Western,3,6,2,5054.768713
73,Central City,Northern,3,7,1,23098.09527
81,Central City,Northern,2,5,2,12385.29763
62,Others,Northern,3,6,1,5444.035721
45,Others,Southern,3,7,2,4478.102046
42,Village,Northern,3,8,3,20993.4269
54,Village,Southern,3,5,4,14431.6905
62,Village,Northern,3,6,2,4047.326535
71,Village,Estern,4,6,2,8979.278922
59,Village,Estern,4,8,4,11399.16328
48,Village,Estern,3,6,3,10577.75512
50,Village,Estern,3,7,3,13748.63097
28,Central City,Western,3,6,3,5849.61055
61,Town,Western,2,5,1,5013.777217
80,Village,Western,3,6,2,5522.369054
43,Central City,Estern,2,5,4,6735.486403
67,Others,Western,3,6,2,1524.267008
60,Others,Western,4,8,5,4241.593542
67,Central City,Estern,3,6,2,10546.24661
84,Village,Western,3,7,2,4352.585039
62,Central City,Western,2,4,1,2969.726194
68,Central City,Estern,3,5,2,48424.43883
60,Central City,Estern,1,3,1,32287.51705
44,Central City,Southern,4,8,3,8634.020418
37,Village,Southern,3,5,4,4328.576535
77,Central City,Northern,5,9,2,20585.51023
63,Village,Estern,2,4,2,14675.34015
30,Village,Estern,3,5,3,8911.477899
87,Village,Estern,2,5,2,11011.92178
27,Others,Western,3,6,1,4592.527217
54,Central City,Southern,4,10,3,10720.98811
55,Others,Northern,3,5,2,2531.450682
33,Village,Northern,3,5,7,2867.384356
63,Village,Northern,3,6,3,5591.277217
33,Others,Western,5,9,6,4132.901364
82,Village,Estern,3,8,1,5233.102046
43,Others,Northern,3,6,4,2461.192178
9,Others,Northern,3,8,-6,4931.277217
61,Village,Southern,3,5,1,9787.654775
60,Village,Estern,3,7,3,12315.25512
60,Town,Western,3,5,2,5102.11055
37,Central City,Western,3,6,4,3278.89286
63,Village,Northern,2,6,2,4536.076535
42,Village,Estern,2,7,2,7883.603752
45,Others,Western,2,6,3,4356.176876
9,Others,Western,2,6,-6,2386.709186
68,Village,Southern,3,5,3,5930.127558
87,Village,Southern,2,5,1,7034.653069
50,Village,Northern,3,6,4,4410.243201
64,Village,Estern,4,8,1,7128.144566
48,Central City,Northern,2,5,2,5056.335039
38,Village,Northern,3,5,2,3209.051023
71,Central City,Northern,3,6,1,4208.835039
78,Central City,Northern,2,5,2,8542.612255
64,Village,Northern,2,4,1,4636.751705
35,Village,Northern,2,4,3,4640.401364
79,Village,Northern,1,3,1,2254.051023
39,Central City,Western,3,7,2,3104.942178
93,Village,Western,2,5,1,3510.401364
49,Others,Southern,3,6,3,1439.525512
36,Village,Estern,3,6,4,2291.034015
86,Central City,Northern,3,8,1,6328.977899
62,Village,Northern,2,5,1,6311.219395
60,Village,Northern,3,7,2,5483.102046
87,Central City,Northern,2,4,1,2471.709186
58,Central City,Western,2,5,2,2179.784015
72,Central City,Western,2,4,2,2817.542519
85,Central City,Estern,2,4,2,19530.51023
80,Central City,Estern,3,7,1,4912.68538
54,Central City,Southern,2,5,1,2354.367349
61,Others,Western,2,4,2,2154.367349
9,Others,Western,1,3,-6,2682.226194
45,Village,Estern,3,6,1,4133.418372
34,Village,Western,3,6,3,10576.40477
57,Village,Western,4,7,2,4269.352046
58,Village,Western,3,7,2,4181.751705
59,Village,Southern,2,4,1,5695.802728
56,Village,Southern,3,5,1,7643.50341
33,Village,Western,3,6,3,7425.486403
85,Village,Western,2,4,1,2493.792519
54,Village,Northern,3,5,4,3759.151364
65,Village,Northern,3,5,2,3679.151364
